Number_of_people,Average_Age,Total_Income,Occupation,Lifestyle,House_Size,Presence_of_garden,Number_of_bathrooms,Dishwasher_usage,Washing_machine_usage,Swimming_pool,Water_storage,Water_footprint
3,67,27337,Business,Minimalist,2131,No,3,Rarely,Weekly,No,Direct Supply,6844
5,46,115350,Student,Average,1419,Yes,3,Weekly,Weekly,No,Tank,6504
5,27,89711,Business,Minimalist,1721,Yes,1,Never,Weekly,No,Direct Supply,11218
6,69,179135,Salaried,Luxury,804,Yes,3,Never,Rarely,No,Direct Supply,3034
4,26,96683,Salaried,Average,2589,Yes,2,Never,Weekly,No,Well,9222
4,5,46775,Student,Minimalist,1608,Yes,1,Weekly,Weekly,No,Tank,8417
6,13,83042,Retired,Average,2430,Yes,1,Daily,Weekly,No,Direct Supply,3093
1,53,25525,Retired,Luxury,2315,Yes,1,Weekly,Never,Yes,Tank,2792
7,39,131713,Student,Luxury,952,Yes,1,Weekly,Daily,Yes,Tank,5361
5,79,49268,Student,Luxury,1948,Yes,3,Never,Rarely,No,Tank,9765
3,32,88151,Salaried,Average,2513,Yes,4,Never,Weekly,Yes,Direct Supply,7762
3,31,29696,Salaried,Average,1822,Yes,2,Never,Never,No,Direct Supply,6273
1,77,112419,Salaried,Minimalist,1360,Yes,2,Weekly,Never,No,Well,11122
4,56,188421,Salaried,Average,2492,Yes,3,Rarely,Never,No,Well,8618
6,35,157063,Retired,Average,2141,Yes,1,Never,Never,No,Tank,10605
7,24,188847,Business,Luxury,1864,No,3,Daily,Never,No,Direct Supply,9023
1,43,180266,Business,Minimalist,1291,Yes,1,Never,Weekly,Yes,Well,12535
2,9,33971,Student,Minimalist,2449,No,3,Rarely,Rarely,No,Well,4033
5,40,119792,Business,Luxury,659,No,1,Rarely,Weekly,No,Direct Supply,8369
5,34,33166,Retired,Average,760,Yes,2,Rarely,Weekly,Yes,Direct Supply,7169
3,30,74872,Business,Luxury,640,No,2,Weekly,Never,No,Tank,2188
2,73,177484,Salaried,Luxury,971,No,2,Rarely,Rarely,Yes,Well,8863
4,52,70663,Business,Minimalist,2912,No,4,Weekly,Daily,Yes,Direct Supply,14941
7,64,53649,Retired,Average,2878,Yes,2,Rarely,Rarely,No,Direct Supply,7395
4,18,133888,Retired,Average,1602,No,4,Weekly,Weekly,No,Tank,9216
1,31,26125,Business,Average,1588,Yes,3,Never,Weekly,Yes,Tank,12774
1,18,192061,Business,Luxury,2866,Yes,1,Rarely,Daily,No,Well,4149
3,56,164957,Retired,Luxury,1975,No,4,Never,Daily,Yes,Direct Supply,8524
1,23,99471,Retired,Average,983,Yes,2,Rarely,Rarely,No,Direct Supply,14699
4,30,97613,Salaried,Average,2715,No,4,Rarely,Never,Yes,Well,12248
1,12,156404,Student,Minimalist,1038,No,3,Never,Never,Yes,Well,8874
5,35,37697,Salaried,Minimalist,809,No,4,Daily,Weekly,Yes,Well,11408
7,34,115877,Retired,Minimalist,2786,Yes,2,Never,Daily,No,Direct Supply,12614
2,34,149180,Business,Average,1575,No,4,Weekly,Weekly,Yes,Tank,8348
6,76,179654,Business,Minimalist,772,No,4,Never,Daily,No,Well,12505
1,33,59363,Student,Luxury,2415,Yes,2,Rarely,Never,No,Well,8263
5,72,141777,Business,Minimalist,2266,No,4,Never,Weekly,No,Tank,9922
1,28,162222,Salaried,Minimalist,1583,Yes,3,Daily,Daily,Yes,Well,14569
6,30,30888,Business,Average,685,Yes,3,Weekly,Weekly,Yes,Tank,5413
4,45,127149,Business,Minimalist,1121,Yes,4,Weekly,Daily,No,Tank,13005
3,65,57460,Student,Minimalist,1608,Yes,3,Never,Daily,No,Well,3535
7,60,46874,Student,Minimalist,2268,No,4,Never,Daily,No,Well,12637
4,51,59122,Retired,Minimalist,1083,No,4,Daily,Weekly,Yes,Well,4981
3,74,79940,Retired,Luxury,1403,Yes,4,Weekly,Never,No,Well,12826
4,57,151137,Salaried,Luxury,860,Yes,4,Rarely,Rarely,Yes,Tank,14077
5,48,118413,Business,Luxury,1729,No,4,Weekly,Weekly,No,Direct Supply,2561
4,14,114013,Salaried,Minimalist,1696,Yes,2,Never,Daily,Yes,Tank,4308
1,34,40284,Salaried,Minimalist,2361,No,4,Never,Weekly,No,Direct Supply,3129
6,19,157896,Retired,Luxury,1952,No,1,Never,Daily,Yes,Direct Supply,10368
3,38,125703,Salaried,Minimalist,2496,Yes,3,Never,Daily,No,Direct Supply,12215
7,22,89076,Salaried,Minimalist,1400,Yes,4,Daily,Rarely,Yes,Direct Supply,13652
2,79,156704,Student,Luxury,2897,Yes,4,Rarely,Daily,No,Well,11889
7,5,152731,Student,Minimalist,1193,Yes,4,Rarely,Weekly,No,Well,2616
6,16,155080,Salaried,Average,1009,Yes,2,Rarely,Daily,No,Direct Supply,8100
1,25,127124,Retired,Minimalist,2115,Yes,2,Daily,Weekly,No,Well,7786
2,53,168621,Student,Minimalist,2671,Yes,2,Never,Daily,Yes,Well,7716
2,31,141415,Retired,Average,1633,Yes,4,Rarely,Never,No,Direct Supply,9686
7,6,169861,Business,Minimalist,2152,No,2,Weekly,Rarely,No,Well,14771
1,35,30193,Business,Minimalist,1667,Yes,3,Weekly,Never,Yes,Well,7714
3,21,107412,Salaried,Luxury,659,No,4,Weekly,Weekly,No,Tank,13733
4,73,106069,Business,Average,769,No,4,Rarely,Rarely,Yes,Tank,11745
2,1,90760,Business,Average,1813,Yes,1,Rarely,Daily,Yes,Direct Supply,3400
5,4,72074,Salaried,Minimalist,2675,No,1,Daily,Weekly,No,Tank,3765
1,73,42981,Business,Average,1432,Yes,4,Never,Rarely,No,Well,8817
6,24,36761,Retired,Luxury,634,No,2,Weekly,Daily,Yes,Direct Supply,12626
7,70,101289,Student,Luxury,1160,No,4,Rarely,Never,Yes,Tank,2452
7,3,171234,Student,Minimalist,1814,Yes,2,Rarely,Rarely,Yes,Direct Supply,14258
5,31,159516,Student,Luxury,1451,Yes,2,Daily,Weekly,No,Direct Supply,10370
5,66,88837,Salaried,Average,1556,No,1,Never,Daily,Yes,Direct Supply,10479
4,54,171027,Business,Luxury,2312,No,4,Never,Daily,No,Direct Supply,9753
1,42,20198,Retired,Average,615,No,2,Daily,Never,No,Well,14886
5,23,126398,Retired,Luxury,1469,Yes,3,Daily,Weekly,No,Tank,10360
5,47,106915,Student,Minimalist,2251,Yes,4,Weekly,Rarely,No,Direct Supply,3951
3,60,55288,Student,Minimalist,2438,Yes,3,Weekly,Daily,No,Tank,6128
1,64,20256,Business,Minimalist,587,No,3,Never,Never,Yes,Well,13893
1,69,117689,Salaried,Luxury,2621,Yes,2,Never,Rarely,Yes,Well,10146
3,42,73624,Student,Luxury,862,Yes,2,Weekly,Rarely,No,Direct Supply,11651
3,25,117761,Student,Average,2148,Yes,4,Never,Rarely,No,Tank,8352
4,61,72849,Business,Average,2260,Yes,3,Never,Rarely,Yes,Well,10431
6,13,157290,Business,Minimalist,795,Yes,1,Never,Never,No,Well,7763
1,34,56931,Retired,Average,2219,Yes,1,Rarely,Rarely,Yes,Tank,2042
3,7,81894,Student,Average,2454,Yes,3,Rarely,Never,Yes,Direct Supply,8552
3,31,197132,Business,Minimalist,506,Yes,2,Rarely,Rarely,Yes,Well,12447
3,10,22092,Student,Average,1608,Yes,2,Rarely,Rarely,No,Well,3948
5,42,101631,Salaried,Minimalist,635,No,2,Weekly,Daily,Yes,Direct Supply,12083
7,15,49231,Retired,Average,2830,No,1,Daily,Rarely,Yes,Direct Supply,11865
5,12,35639,Retired,Average,1813,Yes,4,Daily,Never,No,Well,6425
5,72,77832,Salaried,Minimalist,1317,No,3,Never,Weekly,Yes,Direct Supply,13550
1,80,60218,Student,Minimalist,1759,No,2,Rarely,Rarely,Yes,Well,3971
7,24,179835,Retired,Luxury,2012,Yes,4,Weekly,Rarely,No,Well,11122
4,80,174415,Retired,Luxury,1067,Yes,1,Daily,Rarely,No,Well,11193
4,17,36601,Retired,Average,2915,Yes,2,Never,Never,Yes,Tank,7987
5,30,97619,Retired,Average,2569,No,4,Daily,Daily,No,Direct Supply,3279
1,77,99591,Student,Minimalist,1284,Yes,1,Rarely,Never,No,Well,8142
4,33,129955,Salaried,Average,2756,No,2,Weekly,Never,Yes,Direct Supply,11307
2,76,64136,Salaried,Luxury,994,No,3,Weekly,Weekly,No,Tank,3557
2,5,121326,Salaried,Minimalist,1027,No,4,Rarely,Daily,Yes,Tank,12836
3,10,61936,Retired,Average,2542,Yes,1,Rarely,Never,No,Direct Supply,12056
4,20,182270,Student,Average,2263,Yes,1,Never,Rarely,Yes,Tank,9547
6,19,175462,Retired,Minimalist,1149,Yes,3,Weekly,Daily,Yes,Direct Supply,8647
4,25,143338,Retired,Luxury,636,Yes,2,Rarely,Daily,No,Direct Supply,10593
6,31,127305,Business,Average,1229,No,1,Never,Weekly,Yes,Direct Supply,10757
7,74,74066,Salaried,Minimalist,1060,No,4,Weekly,Weekly,Yes,Tank,4934
1,23,100021,Business,Minimalist,1890,No,4,Never,Daily,Yes,Well,3613
7,73,168323,Business,Average,2590,No,3,Weekly,Weekly,No,Well,14195
4,35,51943,Business,Minimalist,2301,No,4,Rarely,Never,No,Tank,13010
2,3,77342,Retired,Average,2115,Yes,1,Never,Daily,No,Well,8045
4,4,194955,Salaried,Average,748,Yes,2,Rarely,Weekly,No,Tank,9006
4,53,39312,Business,Minimalist,1968,Yes,4,Daily,Weekly,Yes,Well,6913
4,13,21574,Student,Average,694,Yes,1,Rarely,Never,No,Tank,3081
5,43,100244,Salaried,Average,2831,No,4,Rarely,Daily,Yes,Well,14712
7,28,47853,Retired,Luxury,1425,Yes,3,Daily,Daily,Yes,Direct Supply,5736
7,4,140616,Business,Luxury,521,No,2,Weekly,Rarely,No,Direct Supply,4677
2,35,21272,Retired,Luxury,1874,Yes,4,Daily,Rarely,Yes,Direct Supply,10636
5,77,98668,Salaried,Luxury,1835,Yes,3,Weekly,Rarely,No,Direct Supply,7693
5,60,37546,Salaried,Average,2778,Yes,1,Never,Daily,No,Well,13234
2,69,150411,Student,Luxury,2491,Yes,3,Never,Never,Yes,Direct Supply,14904
4,7,68818,Student,Minimalist,1919,Yes,3,Never,Never,Yes,Direct Supply,3582
1,51,182190,Business,Average,2122,No,1,Never,Weekly,Yes,Well,2356
3,3,101369,Student,Minimalist,1227,Yes,3,Rarely,Never,No,Tank,14849
7,72,98101,Business,Luxury,2436,No,3,Never,Daily,No,Direct Supply,3216
6,27,176104,Student,Average,1168,No,4,Never,Daily,Yes,Tank,9442
7,8,160805,Salaried,Luxury,1262,No,4,Rarely,Weekly,No,Well,5974
4,19,187199,Business,Luxury,987,No,2,Never,Daily,Yes,Well,4109
7,24,192539,Salaried,Average,1604,No,2,Weekly,Never,Yes,Tank,8203
2,12,124359,Student,Minimalist,2721,Yes,3,Daily,Weekly,Yes,Direct Supply,13083
2,28,125976,Student,Minimalist,924,Yes,1,Daily,Never,No,Direct Supply,6290
2,31,49594,Business,Average,2039,No,3,Weekly,Weekly,No,Well,10709
2,70,154762,Student,Average,1654,No,1,Rarely,Never,No,Tank,12059
1,51,84578,Retired,Luxury,1988,No,2,Never,Never,No,Tank,5378
1,65,155029,Retired,Minimalist,940,Yes,3,Rarely,Weekly,Yes,Tank,9612
6,64,47226,Salaried,Minimalist,583,Yes,3,Weekly,Rarely,No,Tank,13069
5,46,71371,Salaried,Minimalist,2158,Yes,4,Daily,Never,Yes,Direct Supply,3301
4,41,46593,Salaried,Luxury,2531,Yes,3,Rarely,Weekly,Yes,Well,8824
2,66,184136,Salaried,Luxury,2992,Yes,1,Weekly,Daily,No,Well,9239
7,38,78968,Student,Minimalist,2912,No,4,Rarely,Weekly,Yes,Direct Supply,10847
4,77,182871,Student,Minimalist,694,Yes,4,Daily,Rarely,Yes,Well,4179
2,75,64709,Business,Average,2647,No,2,Never,Never,No,Tank,9057
2,3,168826,Business,Luxury,1767,Yes,3,Daily,Weekly,Yes,Tank,5573
7,65,170031,Business,Minimalist,2001,Yes,3,Weekly,Never,Yes,Direct Supply,6160
1,57,165731,Student,Average,2794,No,3,Never,Daily,No,Well,12432
5,50,89255,Student,Average,1474,No,3,Daily,Weekly,No,Direct Supply,4697
1,64,92341,Business,Minimalist,1496,Yes,4,Rarely,Rarely,Yes,Direct Supply,10057
1,78,108652,Business,Minimalist,965,Yes,4,Daily,Rarely,No,Tank,14525
5,77,45557,Retired,Minimalist,2515,No,4,Rarely,Weekly,Yes,Tank,8931
2,24,188335,Retired,Minimalist,1719,No,2,Never,Rarely,Yes,Well,9011
1,26,89908,Salaried,Minimalist,608,Yes,4,Weekly,Never,Yes,Well,6751
5,56,102518,Student,Average,1657,Yes,4,Weekly,Never,No,Well,12912
4,8,97197,Retired,Average,2664,No,3,Daily,Daily,Yes,Tank,9425
7,58,112114,Student,Minimalist,2449,No,4,Daily,Weekly,Yes,Well,9085
2,2,20318,Student,Luxury,1612,Yes,1,Rarely,Rarely,No,Tank,13227
4,69,97827,Retired,Luxury,2308,Yes,4,Never,Weekly,No,Direct Supply,13625
7,79,180510,Student,Average,2317,Yes,3,Daily,Weekly,No,Tank,3449
5,14,22765,Business,Average,2237,Yes,3,Weekly,Rarely,Yes,Well,3388
2,10,102059,Student,Luxury,1011,Yes,1,Weekly,Never,No,Tank,9324
1,67,117743,Salaried,Luxury,1404,Yes,4,Weekly,Never,No,Well,12884
7,63,46246,Student,Minimalist,1493,No,3,Never,Rarely,Yes,Tank,4142
6,62,149505,Student,Average,748,No,3,Daily,Weekly,No,Tank,13320
3,63,133182,Student,Luxury,694,No,1,Rarely,Weekly,No,Tank,5580
5,17,143797,Retired,Luxury,1270,No,1,Daily,Never,Yes,Tank,5133
1,25,191475,Retired,Average,2422,No,2,Weekly,Never,Yes,Direct Supply,10384
3,28,169588,Salaried,Luxury,2595,Yes,1,Daily,Rarely,No,Tank,7339
4,54,179048,Business,Luxury,2534,No,4,Rarely,Never,Yes,Well,6233
6,15,20310,Student,Average,2225,No,2,Weekly,Rarely,Yes,Tank,14186
4,70,44183,Salaried,Minimalist,744,No,4,Rarely,Daily,No,Direct Supply,2227
7,43,187002,Student,Average,1490,No,1,Never,Daily,Yes,Direct Supply,9973
3,12,34657,Student,Average,1047,Yes,2,Weekly,Weekly,No,Direct Supply,13039
7,37,26403,Retired,Average,2390,Yes,2,Never,Never,No,Direct Supply,6410
2,44,149653,Business,Average,2693,Yes,3,Daily,Weekly,No,Tank,8165
1,22,110678,Salaried,Average,2908,Yes,3,Never,Never,Yes,Well,2817
4,30,33057,Student,Minimalist,2610,Yes,2,Daily,Weekly,No,Well,5099
6,58,21652,Business,Average,2699,No,1,Never,Rarely,No,Direct Supply,11642
3,74,133900,Retired,Minimalist,1222,No,2,Daily,Rarely,Yes,Tank,5858
3,78,76121,Student,Luxury,1191,Yes,3,Never,Daily,Yes,Direct Supply,2297
1,72,147566,Student,Average,1689,Yes,4,Rarely,Daily,Yes,Direct Supply,9815
1,14,171202,Business,Average,2555,Yes,1,Daily,Rarely,No,Tank,3492
7,11,179866,Salaried,Minimalist,767,No,2,Never,Rarely,Yes,Well,6976
2,24,118995,Salaried,Luxury,507,No,3,Never,Weekly,No,Well,11430
1,73,111817,Business,Average,2415,Yes,2,Daily,Weekly,No,Well,12484
5,70,56848,Student,Average,1393,Yes,4,Rarely,Never,Yes,Tank,11552
1,75,55606,Business,Minimalist,1242,No,2,Weekly,Rarely,Yes,Well,13417
1,80,185055,Salaried,Average,1968,No,2,Daily,Daily,No,Direct Supply,12821
5,43,65419,Retired,Average,2016,Yes,2,Daily,Weekly,Yes,Direct Supply,10337
1,28,198977,Student,Average,638,No,2,Weekly,Never,Yes,Well,7802
4,31,126788,Business,Average,650,Yes,4,Daily,Weekly,Yes,Tank,13406
3,77,52394,Student,Luxury,1676,Yes,2,Never,Never,Yes,Well,3415
3,3,193937,Student,Average,2716,No,2,Daily,Daily,Yes,Well,6349
3,26,37378,Salaried,Average,1536,Yes,1,Daily,Daily,No,Tank,5737
4,65,65595,Salaried,Average,1023,Yes,1,Daily,Never,No,Tank,7511
4,45,109090,Student,Luxury,2597,No,3,Rarely,Rarely,No,Well,10851
4,21,23168,Retired,Minimalist,1435,Yes,1,Daily,Rarely,Yes,Well,3385
6,45,175143,Retired,Luxury,799,No,2,Weekly,Rarely,Yes,Tank,14654
2,62,188385,Retired,Luxury,2786,Yes,2,Daily,Daily,No,Direct Supply,13902
4,72,172756,Retired,Average,1365,No,3,Weekly,Weekly,Yes,Tank,10204
5,40,45416,Business,Average,1820,Yes,3,Weekly,Never,Yes,Direct Supply,11689
7,35,38088,Student,Average,1932,Yes,1,Daily,Weekly,No,Well,3894
4,47,130620,Retired,Luxury,1740,Yes,2,Never,Rarely,No,Well,9380
1,10,155555,Student,Average,2951,No,1,Rarely,Weekly,Yes,Well,2904
2,52,79256,Business,Minimalist,1254,Yes,1,Weekly,Never,Yes,Tank,14449
4,1,176944,Student,Minimalist,2081,No,1,Never,Rarely,Yes,Direct Supply,6694
6,22,32381,Salaried,Minimalist,1013,No,1,Daily,Never,No,Tank,7529
1,56,49695,Student,Luxury,2983,No,2,Weekly,Daily,Yes,Well,14059
2,33,86729,Salaried,Minimalist,2115,No,4,Rarely,Weekly,No,Tank,3825
2,29,161649,Salaried,Luxury,1992,No,2,Rarely,Never,Yes,Direct Supply,9298
7,15,92468,Business,Minimalist,2475,No,1,Weekly,Rarely,Yes,Direct Supply,12778
2,80,35989,Business,Minimalist,798,No,2,Daily,Never,No,Tank,3754
7,45,80376,Retired,Luxury,2851,No,4,Never,Weekly,No,Direct Supply,5596
4,48,176570,Salaried,Luxury,2234,Yes,1,Rarely,Rarely,No,Tank,4345
1,71,93501,Business,Luxury,836,Yes,2,Weekly,Daily,No,Direct Supply,7122
6,64,38244,Salaried,Luxury,2566,Yes,1,Weekly,Never,No,Direct Supply,12780
7,39,80163,Business,Minimalist,1681,Yes,2,Weekly,Rarely,Yes,Well,9649
3,8,137932,Business,Minimalist,636,No,1,Never,Never,No,Direct Supply,5590
4,42,164116,Business,Luxury,1323,No,4,Never,Rarely,No,Direct Supply,3513
2,29,45191,Student,Luxury,847,Yes,2,Weekly,Weekly,Yes,Well,10354
5,43,93679,Business,Luxury,2660,No,4,Rarely,Weekly,No,Well,5835
3,59,194383,Salaried,Average,2459,Yes,4,Never,Rarely,Yes,Well,8502
2,30,21772,Business,Average,2719,Yes,1,Weekly,Daily,Yes,Tank,3629
6,54,145413,Student,Luxury,1089,No,3,Never,Rarely,No,Tank,7946
6,17,161024,Salaried,Luxury,2074,No,4,Daily,Weekly,Yes,Tank,4260
1,73,106932,Student,Luxury,1880,Yes,3,Rarely,Weekly,Yes,Tank,3789
2,1,123383,Business,Minimalist,2899,No,4,Daily,Never,Yes,Direct Supply,10251
6,29,87122,Business,Luxury,1551,No,3,Never,Daily,No,Well,10710
1,67,72527,Salaried,Average,2900,Yes,1,Weekly,Daily,No,Well,10966
2,57,74509,Business,Average,1746,No,1,Weekly,Rarely,No,Well,11325
5,75,164442,Salaried,Minimalist,972,Yes,2,Daily,Rarely,No,Direct Supply,8889
1,63,34592,Retired,Luxury,1863,No,1,Weekly,Never,Yes,Tank,12480
2,70,74791,Student,Luxury,1667,No,3,Weekly,Rarely,No,Direct Supply,3133
4,57,123128,Student,Minimalist,2975,Yes,4,Rarely,Never,No,Direct Supply,7258
5,45,124773,Business,Minimalist,702,No,1,Never,Rarely,No,Direct Supply,14390
3,31,170042,Student,Average,2075,Yes,1,Never,Rarely,No,Tank,9513
4,6,74440,Business,Luxury,2276,Yes,1,Daily,Weekly,No,Direct Supply,6937
2,51,144659,Student,Average,2199,Yes,1,Daily,Rarely,Yes,Tank,14566
7,27,133939,Retired,Average,1146,No,2,Never,Rarely,No,Tank,11105
5,14,46378,Student,Minimalist,1753,No,3,Rarely,Weekly,Yes,Well,4669
3,9,48154,Salaried,Luxury,2995,Yes,4,Daily,Rarely,Yes,Direct Supply,5496
6,77,117313,Salaried,Average,1328,No,4,Daily,Never,No,Direct Supply,4626
2,74,40783,Retired,Average,1361,No,4,Never,Rarely,Yes,Tank,11061
6,30,84663,Student,Average,2869,Yes,3,Daily,Never,Yes,Well,10360
6,23,83081,Business,Minimalist,1786,Yes,2,Weekly,Daily,No,Direct Supply,14498
7,42,60301,Business,Luxury,2739,No,1,Rarely,Daily,No,Tank,5835
6,70,78989,Business,Average,833,No,3,Weekly,Daily,Yes,Direct Supply,13607
3,35,132755,Student,Luxury,1837,Yes,1,Rarely,Weekly,No,Tank,14038
3,62,168543,Salaried,Minimalist,2922,No,3,Rarely,Rarely,No,Direct Supply,4135
4,21,120929,Business,Luxury,2598,No,3,Daily,Rarely,No,Well,9062
2,2,130929,Salaried,Minimalist,2912,Yes,1,Never,Rarely,No,Well,11189
3,62,53533,Business,Luxury,529,Yes,3,Rarely,Weekly,Yes,Well,13149
2,45,167926,Salaried,Average,975,Yes,3,Never,Never,No,Tank,6970
1,79,163506,Student,Average,607,Yes,4,Rarely,Daily,Yes,Well,9292
4,71,179596,Business,Minimalist,2671,No,3,Weekly,Daily,No,Tank,9788
1,8,195501,Business,Average,962,Yes,3,Never,Never,Yes,Direct Supply,11808
2,4,45671,Business,Luxury,1097,No,4,Never,Weekly,No,Direct Supply,13175
4,48,25760,Business,Luxury,936,No,2,Weekly,Never,No,Tank,9021
5,53,155495,Retired,Average,671,Yes,3,Weekly,Daily,Yes,Well,8751
5,35,23782,Retired,Minimalist,943,No,3,Weekly,Never,Yes,Direct Supply,10587
7,57,74518,Retired,Minimalist,1137,No,4,Daily,Rarely,Yes,Tank,13125
7,65,99859,Student,Luxury,1313,Yes,3,Never,Weekly,Yes,Tank,13913
3,39,142590,Student,Luxury,2478,No,1,Weekly,Rarely,No,Tank,6934
6,25,151492,Salaried,Minimalist,2488,No,1,Never,Never,Yes,Tank,5226
1,23,66497,Student,Average,1720,No,3,Never,Daily,Yes,Direct Supply,7928
5,11,99639,Retired,Minimalist,2885,No,2,Weekly,Never,No,Tank,12182
3,39,156318,Student,Average,1847,No,3,Rarely,Weekly,Yes,Direct Supply,6237
6,22,194808,Salaried,Minimalist,2580,Yes,2,Never,Never,No,Direct Supply,14634
2,58,117264,Retired,Average,1470,Yes,3,Never,Weekly,Yes,Direct Supply,12658
5,55,151946,Salaried,Minimalist,1309,Yes,4,Rarely,Weekly,No,Well,11844
7,33,88029,Student,Luxury,2537,No,3,Daily,Rarely,Yes,Direct Supply,11416
7,32,177849,Retired,Average,671,No,3,Daily,Weekly,No,Direct Supply,2066
4,74,155373,Salaried,Luxury,2212,No,2,Rarely,Rarely,Yes,Direct Supply,2462
2,13,122434,Salaried,Minimalist,1849,Yes,4,Never,Never,Yes,Direct Supply,8092
1,31,148624,Business,Luxury,1259,Yes,3,Rarely,Rarely,Yes,Well,11772
4,2,174095,Student,Minimalist,2326,Yes,1,Daily,Daily,No,Tank,7690
5,2,44635,Student,Minimalist,880,No,2,Weekly,Daily,No,Direct Supply,3013
3,30,143820,Student,Minimalist,1514,No,2,Rarely,Never,No,Tank,8549
5,14,146128,Business,Average,2350,Yes,4,Weekly,Rarely,No,Tank,8642
2,61,47472,Student,Luxury,936,No,2,Never,Weekly,Yes,Tank,9493
7,20,93839,Salaried,Luxury,777,No,3,Rarely,Weekly,No,Tank,6729
5,62,52141,Retired,Luxury,2672,No,1,Never,Daily,No,Direct Supply,14916
1,21,146053,Retired,Luxury,1016,No,1,Rarely,Rarely,No,Direct Supply,10883
1,2,110879,Salaried,Luxury,1086,Yes,1,Weekly,Never,No,Direct Supply,7388
7,25,188476,Business,Luxury,863,No,4,Rarely,Never,Yes,Direct Supply,7163
6,50,148086,Salaried,Average,1596,No,2,Rarely,Weekly,No,Tank,3707
2,43,31300,Business,Luxury,2633,Yes,1,Weekly,Weekly,No,Direct Supply,2659
1,39,120495,Student,Average,2803,Yes,2,Weekly,Rarely,Yes,Tank,10467
1,14,28549,Retired,Average,2635,No,1,Rarely,Daily,Yes,Well,6577
1,66,100805,Salaried,Average,2372,Yes,2,Weekly,Rarely,Yes,Tank,2380
5,32,78985,Student,Minimalist,1420,No,1,Rarely,Rarely,Yes,Well,5811
5,24,98995,Business,Luxury,1216,Yes,1,Weekly,Never,Yes,Direct Supply,3859
7,35,147620,Student,Average,1057,Yes,1,Weekly,Daily,No,Direct Supply,8111
7,23,167198,Salaried,Luxury,2227,Yes,1,Rarely,Rarely,No,Direct Supply,10968
3,59,62984,Salaried,Luxury,2010,No,4,Daily,Never,No,Tank,3604
3,51,112827,Business,Average,1356,No,1,Weekly,Rarely,Yes,Well,7569
5,43,70037,Salaried,Minimalist,2617,No,3,Rarely,Rarely,Yes,Direct Supply,5786
2,75,78857,Business,Average,2637,No,1,Daily,Rarely,Yes,Direct Supply,2996
4,4,64290,Business,Luxury,1404,Yes,4,Weekly,Never,Yes,Tank,10085
6,52,120945,Salaried,Luxury,741,No,1,Daily,Rarely,No,Tank,12463
1,72,199662,Student,Minimalist,1329,Yes,2,Daily,Never,No,Well,4289
6,28,102076,Business,Minimalist,2907,Yes,3,Weekly,Weekly,No,Well,6803
7,47,22254,Salaried,Minimalist,831,No,3,Weekly,Weekly,Yes,Well,12402
2,21,195838,Salaried,Minimalist,2646,No,3,Weekly,Daily,Yes,Tank,12218
2,10,62560,Retired,Minimalist,2167,Yes,2,Rarely,Weekly,Yes,Well,5610
2,72,161273,Salaried,Average,869,Yes,3,Rarely,Weekly,No,Direct Supply,10635
4,57,137959,Student,Luxury,536,Yes,1,Weekly,Rarely,Yes,Well,6582
7,35,75765,Retired,Minimalist,2833,Yes,2,Rarely,Never,Yes,Well,5474
4,3,198318,Business,Minimalist,1820,No,4,Daily,Never,No,Direct Supply,8360
2,64,49422,Retired,Average,1308,Yes,4,Weekly,Daily,Yes,Tank,6501
1,54,72036,Student,Minimalist,2680,Yes,2,Daily,Weekly,Yes,Direct Supply,8971
3,64,144762,Business,Luxury,2345,Yes,1,Never,Rarely,No,Direct Supply,7704
1,75,188569,Salaried,Average,692,Yes,4,Daily,Rarely,No,Direct Supply,14109
3,32,193716,Retired,Minimalist,2448,No,3,Never,Weekly,Yes,Direct Supply,6366
7,54,116207,Salaried,Minimalist,2368,Yes,1,Rarely,Rarely,No,Direct Supply,5908
7,51,42791,Retired,Average,639,Yes,4,Weekly,Never,No,Tank,12473
7,55,107802,Retired,Average,2601,No,3,Daily,Weekly,Yes,Tank,4507
6,65,77122,Student,Luxury,744,Yes,3,Weekly,Rarely,No,Well,6087
3,75,59565,Student,Luxury,2553,Yes,1,Rarely,Daily,Yes,Tank,4241
1,77,143263,Salaried,Average,1929,Yes,2,Rarely,Rarely,No,Well,11993
5,73,36944,Retired,Luxury,640,Yes,2,Weekly,Weekly,Yes,Tank,12361
4,57,141988,Student,Average,1424,Yes,2,Never,Daily,Yes,Well,2003
